STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,YEAR,MONTH,DAY,TAVG,TMAX,TMIN
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/16/2004,2004,4,16,56,61,51
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/17/2004,2004,4,17,55,59,51
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/18/2004,2004,4,18,51,59,43
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/19/2004,2004,4,19,48.5,53,44
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/20/2004,2004,4,20,51.5,54,49
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/21/2004,2004,4,21,45.5,53,38
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/22/2004,2004,4,22,54,58,50
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/23/2004,2004,4,23,53,61,45
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/24/2004,2004,4,24,51,64,38
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/25/2004,2004,4,25,48,64,32
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/26/2004,2004,4,26,54.5,71,38
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/27/2004,2004,4,27,56.5,75,38
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/28/2004,2004,4,28,55,75,35
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/29/2004,2004,4,29,44,45,43
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,4/30/2004,2004,4,30,58.5,62,55
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/1/2004,2004,5,1,68,70,66
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/2/2004,2004,5,2,64.5,73,56
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/3/2004,2004,5,3,67,80,54
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/4/2004,2004,5,4,68.5,81,56
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/5/2004,2004,5,5,70,84,56
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/6/2004,2004,5,6,71,84,58
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/7/2004,2004,5,7,67.5,82,53
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/8/2004,2004,5,8,65.5,79,52
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/9/2004,2004,5,9,64.5,79,50
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/10/2004,2004,5,10,72,82,62
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/11/2004,2004,5,11,53,83,23
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/12/2004,2004,5,12,44,57,31
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/13/2004,2004,5,13,51,56,46
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/14/2004,2004,5,14,57,68,46
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/15/2004,2004,5,15,63.5,72,55
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/16/2004,2004,5,16,68,70,66
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/17/2004,2004,5,17,71.5,73,70
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/18/2004,2004,5,18,71.5,77,66
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/19/2004,2004,5,19,62,72,52
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/20/2004,2004,5,20,67.5,75,60
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/21/2004,2004,5,21,67,76,58
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/22/2004,2004,5,22,58.5,67,50
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/23/2004,2004,5,23,54,63,45
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/24/2004,2004,5,24,49.5,62,37
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/25/2004,2004,5,25,60,65,55
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/26/2004,2004,5,26,60.5,65,56
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/27/2004,2004,5,27,60,65,55
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/28/2004,2004,5,28,57,66,48
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/29/2004,2004,5,29,54,66,42
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/30/2004,2004,5,30,52,58,46
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,5/31/2004,2004,5,31,58,69,47
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/1/2004,2004,6,1,64.5,73,56
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/2/2004,2004,6,2,74,79,69
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/3/2004,2004,6,3,75,84,66
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/4/2004,2004,6,4,78.5,88,69
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/5/2004,2004,6,5,74.5,90,59
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/6/2004,2004,6,6,72.5,89,56
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/7/2004,2004,6,7,70.5,85,56
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/8/2004,2004,6,8,76,84,68
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/9/2004,2004,6,9,76.5,84,69
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/10/2004,2004,6,10,67,83,51
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/11/2004,2004,6,11,56,65,47
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/12/2004,2004,6,12,59,70,48
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/13/2004,2004,6,13,70,79,61
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/14/2004,2004,6,14,69,79,59
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/15/2004,2004,6,15,69.5,83,56
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/16/2004,2004,6,16,71.5,81,62
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/17/2004,2004,6,17,69.5,79,60
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/18/2004,2004,6,18,64.5,77,52
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/19/2004,2004,6,19,68,79,57
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/20/2004,2004,6,20,69.5,82,57
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/21/2004,2004,6,21,67,82,52
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/22/2004,2004,6,22,65.5,81,50
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/23/2004,2004,6,23,79,85,73
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/24/2004,2004,6,24,74.5,89,60
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/25/2004,2004,6,25,76.5,90,63
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/26/2004,2004,6,26,74,85,63
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/27/2004,2004,6,27,76,86,66
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/28/2004,2004,6,28,76.5,87,66
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/29/2004,2004,6,29,79,89,69
USC00421918,"CUTLER DAM, UT US",41.83308,-112.05788,1307.6,6/30/2004,2004,6,30,71,81,61
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/1/2004,2004,1,1,34,40,28
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/2/2004,2004,1,2,35,39,31
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/3/2004,2004,1,3,19,34,3
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/4/2004,2004,1,4,6,21,-10
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/5/2004,2004,1,5,6,21,-10
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/6/2004,2004,1,6,13,25,1
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/7/2004,2004,1,7,32,42,22
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/8/2004,2004,1,8,34,49,19
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/9/2004,2004,1,9,33,47,19
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/10/2004,2004,1,10,35,49,20
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/11/2004,2004,1,11,32,44,19
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/12/2004,2004,1,12,32,45,18
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/13/2004,2004,1,13,31,42,19
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/14/2004,2004,1,14,21,28,14
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/15/2004,2004,1,15,25,34,15
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/16/2004,2004,1,16,23,32,14
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/17/2004,2004,1,17,23,30,16
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/18/2004,2004,1,18,26,35,16
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/19/2004,2004,1,19,26,32,19
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/20/2004,2004,1,20,27,36,18
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/21/2004,2004,1,21,22,28,16
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/22/2004,2004,1,22,24,32,15
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/23/2004,2004,1,23,26,45,7
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/24/2004,2004,1,24,34,48,19
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/25/2004,2004,1,25,23,35,11
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/26/2004,2004,1,26,19,33,5
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/27/2004,2004,1,27,29,42,15
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/28/2004,2004,1,28,34,46,21
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/29/2004,2004,1,29,33,48,18
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/30/2004,2004,1,30,36,52,19
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,1/31/2004,2004,1,31,20,34,6
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/1/2004,2004,2,1,19,35,2
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/2/2004,2004,2,2,24,37,10
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/3/2004,2004,2,3,31,37,25
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/4/2004,2004,2,4,28,33,23
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/5/2004,2004,2,5,23,32,14
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/6/2004,2004,2,6,21,37,5
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/7/2004,2004,2,7,29,41,16
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/8/2004,2004,2,8,23,34,11
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/9/2004,2004,2,9,20,33,6
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/10/2004,2004,2,10,21,33,9
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/11/2004,2004,2,11,19,30,7
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/12/2004,2004,2,12,16,29,2
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/13/2004,2004,2,13,21,38,3
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/14/2004,2004,2,14,31,49,13
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/15/2004,2004,2,15,31,49,13
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/16/2004,2004,2,16,36,52,20
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/17/2004,2004,2,17,42,56,28
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/18/2004,2004,2,18,47,60,33
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/19/2004,2004,2,19,33,43,23
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/20/2004,2004,2,20,30,41,19
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/21/2004,2004,2,21,34,40,27
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/22/2004,2004,2,22,35,39,31
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/23/2004,2004,2,23,36,41,30
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/24/2004,2004,2,24,39,45,33
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/25/2004,2004,2,25,38,47,28
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/26/2004,2004,2,26,38,44,31
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/27/2004,2004,2,27,34,42,26
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/28/2004,2004,2,28,27,33,21
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,2/29/2004,2004,2,29,27,39,14
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/1/2004,2004,3,1,31,42,19
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/2/2004,2004,3,2,37,46,28
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/3/2004,2004,3,3,35,48,22
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/4/2004,2004,3,4,34,43,25
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/5/2004,2004,3,5,32,44,20
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/6/2004,2004,3,6,45,59,30
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/7/2004,2004,3,7,42,59,25
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/8/2004,2004,3,8,44,63,25
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/9/2004,2004,3,9,49,70,28
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/10/2004,2004,3,10,45,59,31
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/11/2004,2004,3,11,43,62,23
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/12/2004,2004,3,12,46,67,25
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/13/2004,2004,3,13,46,64,27
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/14/2004,2004,3,14,49,70,28
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/15/2004,2004,3,15,48,64,31
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/16/2004,2004,3,16,46,65,27
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/17/2004,2004,3,17,47,68,26
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/18/2004,2004,3,18,51,73,28
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/19/2004,2004,3,19,58,75,41
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/20/2004,2004,3,20,57,80,33
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/21/2004,2004,3,21,57,81,33
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/22/2004,2004,3,22,59,78,40
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/23/2004,2004,3,23,61,74,48
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/24/2004,2004,3,24,56,71,40
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/25/2004,2004,3,25,54,71,36
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/26/2004,2004,3,26,45,57,32
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/27/2004,2004,3,27,43,57,28
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/28/2004,2004,3,28,41,58,23
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/29/2004,2004,3,29,46,70,22
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/30/2004,2004,3,30,55,74,35
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,3/31/2004,2004,3,31,57,75,38
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/1/2004,2004,4,1,52,63,41
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/2/2004,2004,4,2,49,59,39
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/3/2004,2004,4,3,47,58,35
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/4/2004,2004,4,4,48,60,36
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/5/2004,2004,4,5,52,69,35
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/6/2004,2004,4,6,52,66,37
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/7/2004,2004,4,7,48,59,36
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/8/2004,2004,4,8,45,58,32
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/9/2004,2004,4,9,48,64,31
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/10/2004,2004,4,10,42,52,31
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/11/2004,2004,4,11,41,59,23
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/12/2004,2004,4,12,47,70,24
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/13/2004,2004,4,13,52,71,32
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/14/2004,2004,4,14,52,66,37
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/15/2004,2004,4,15,54,69,39
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/16/2004,2004,4,16,55,68,42
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/17/2004,2004,4,17,51,63,39
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/18/2004,2004,4,18,42,51,32
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/19/2004,2004,4,19,43,54,32
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/20/2004,2004,4,20,48,63,32
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/21/2004,2004,4,21,52,63,41
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/22/2004,2004,4,22,38,45,31
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/23/2004,2004,4,23,45,59,30
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/24/2004,2004,4,24,48,67,29
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/25/2004,2004,4,25,51,69,33
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/26/2004,2004,4,26,55,76,33
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/27/2004,2004,4,27,57,78,35
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/28/2004,2004,4,28,57,75,38
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/29/2004,2004,4,29,42,53,30
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,4/30/2004,2004,4,30,47,64,30
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/1/2004,2004,5,1,52,74,29
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/2/2004,2004,5,2,56,79,33
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/3/2004,2004,5,3,62,84,40
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/4/2004,2004,5,4,66,84,48
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/5/2004,2004,5,5,66,80,52
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/6/2004,2004,5,6,63,77,48
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/7/2004,2004,5,7,59,77,41
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/8/2004,2004,5,8,62,80,43
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/9/2004,2004,5,9,61,80,41
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/10/2004,2004,5,10,63,80,46
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/11/2004,2004,5,11,50,65,35
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/12/2004,2004,5,12,45,57,32
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/13/2004,2004,5,13,49,64,34
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/14/2004,2004,5,14,56,75,37
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/15/2004,2004,5,15,61,78,43
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/16/2004,2004,5,16,64,78,49
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/17/2004,2004,5,17,67,75,59
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/18/2004,2004,5,18,64,76,51
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/19/2004,2004,5,19,64,77,51
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/20/2004,2004,5,20,60,76,43
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/21/2004,2004,5,21,58,72,44
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/22/2004,2004,5,22,57,70,43
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/23/2004,2004,5,23,59,73,44
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/24/2004,2004,5,24,54,73,34
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/25/2004,2004,5,25,55,73,36
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/26/2004,2004,5,26,55,74,35
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/27/2004,2004,5,27,67,81,53
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/28/2004,2004,5,28,65,77,52
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/29/2004,2004,5,29,52,62,41
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/30/2004,2004,5,30,55,73,36
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,5/31/2004,2004,5,31,62,82,42
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/1/2004,2004,6,1,66,86,46
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/2/2004,2004,6,2,69,88,50
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/3/2004,2004,6,3,69,89,49
